title,slug,sub_title,content,category_slug,category_id,author_name,author_id,status,tags,image,video_link,pdf_book_link,seo_title,seo_description,is_slider,is_feature,is_special_article,published_date
মণিপুরী সংকীর্তন,মণিপুরী-সংকীর্তন-ধনকৃষ্ণ-অধিকারী,,"<p style=""text-align: center;""><b>""চেতো-দর্পণ-মার্জনং ভব-মহা-দাবাগ্নি-নির্বাপণং</b></p><p style=""text-align: center;""><b>শ্রেয়ঃ-কৈরব-চন্দ্রিকা-বিতরণং বিদ্যা-বধূ-জীবনম</b></p><p style=""text-align: center;""><b>আনন্দাম্বুধি-বর্ধনং প্রতি-পদং পূর্ণামৃতাস্বাদনং</b></p><p style=""text-align: center;""><b>সর্বাত্ম-স্নপনং পরং বিজয়তে শ্রী-কৃষ্ণ-সণ্কীর্তনম""</b></p><p>শ্রীকৃষ্ণর সংকীর্তনে মেংসেলহার সাদে মনহান মার্জিত অর। মেনছেল অহান হাদ্দিন না মুছলে নিজর সাতহান না দেখরাং অসাদে শ্রীকৃষ্ণর সংকীর্তনে মেংসেলহার সাদে মনহান মার্জিত অর। সংসারের হিন দুঃখ হাবী জ্বিগনো পুরিয়া ছালিগ করেদের। মানুর যাবতীয় হিন দুঃখ হাব্বি কালকরেদের। মানুর কল্যানর জোনাক লামিয়া আহের, বিদ্যার সাদে বধুজীবন পারাং, বারো হারৌপার সমুদ্র জোয়ারে কায়া মন এহান শাংঅর।&nbsp;</p><p>গীতায় ভগবান সখা অর্জুনরে মাতিছে,</p><p><b>“অহং ত্বাং সর্ব্বোপাপেভ্যো মোক্ষায়িষ্যামি মা শুচঃ” (৬৬)</b> হে অর্জুন তুমি ঐহিক ও পারলৌকিক মঙ্গল লাভার্থে, যেতা অনুষ্ঠেয় কর্ম শাস্ত্রে নির্দিষ্ট আছে, অউ কতর্ব্য কর্ম অতা করেই, তোমার তা খালকরানির কারণ নেই। তোমারে হাব্বি পাপেত্ব মুক্ত করে দিতউ। এসাদে ভগবান কৃষ্ণই মানু এতারে হবা করে চালানির কাজে সমাজ হংকরিয়া সত্য, ত্রেতা, দ্বাপর, কলি যুগ এতা হংকরিয়া কোন যুগে কিসাদে চলানির নির্দেশ বাগাদিয়াছে। তার কথা যদি সমাজে ধরিয়া নাথরাং অহান ইলে সমাজ না টিকের। অউ কারণে সমাজ সজাগ অই। আমার কাজে থদিয়া গেছিগা জাতীয় কৃষ্টি-সংস্কৃতি রক্ষা করিক, নাইলে কালের বৌহানে হাব্বিতা ফুরদিয়া নিতইগা, পিছেতে বিছারিয়াউ নাপেইবাং। এতা ধন-সম্পদনো পারাং বস্তু নাবে, এতা সাধনার বিষয়হান। এতা আমার সমাজর মূল সম্পদ হান। এ সম্পদ এহান যত কমতই সমাজ তত ভাগ ইতই এবং ধর্মহান অন্যপথে জিতইগা। অহানেতে হাবিয়ে সঠিক পথগ&nbsp; একত্রে ধরিয়া থনা&nbsp; একান্ত&nbsp; প্রয়োজন।&nbsp;</p><p>এপাগা আমার সমাজর বিধি ব্যবস্থার নিয়ম কানুন খানি আলোচনা করিক। সমাজে যে কোন কর্ম বা অনুষ্ঠান আহান রৌয়েতেগা পইলাকা বার্তন আহান দেনা লাগের।</p><p>বার্তন অহান কিহান? বার্তনর শ্রেণী। হুদ্দা বার্তন নাবে সংকীর্তন মন্ডলীর প্রকার, মান্ডব আগর বিধি ব্যবস্থা, মন্ডলী বিচার, ইসালপা, ডাকুলার তত্ত্ব, বার অনুযায়ী সখী, সংকীর্তন রস, লেই চন্দনের তত্ত্ব, ফুল, চন্দন, ধূপ প্রদীপ মেংসেল, খম্বামফাম পদদৌত সেবার পানি অতার তত্ত্ব, প্রেত আসন,&nbsp; খম্বামফামের প্রেতাসন,&nbsp; হরি&nbsp; &nbsp;সংকীর্তনে আনানির তত্ত্ব, সম্ভাষার তত্ত্ব, কীর্তনমাপু, অব্দৈত পূজা ঢাকর তত্ত্ব, করতালর তত্ত্ব, কিসাদে&nbsp; &nbsp;সংকীর্তন মন্ডবে বহানি, পঞ্চতত্ত্ব এতা কিতা, এসাদে অনেক বিষয় হান নাপেয়া চালিয়া যারাংগা, অহানেতে কর্মহান বারো ভক্তর মনে ব্যাঘাত ঘটের, কার্মহানউ অসম্পূর্ণ অর। এহান সমাজর অবহেলার কারণে মিমুত ইয়া জারগা ।&nbsp;</p><p>ঘট এগ কিগ? উল্লেখ করিছু বিষয় এতা হাবী কর্মত লাগেরতা বারো হাবীর তাউ দরকারীহান, মি এপাগা বিষয় এতার সম্যক আলোচনা করতউ।&nbsp;</p><p>১। বার্তন এহান নারদপঞ্চ রাত্র গন্থে উল্লেখ করিছে শ্রীমতি রাধা কৃষ্ণ প্রেম মিলনর আদান প্রদানের পৌ এহানই বার্তন। তবে কর্ম অনুসারে বার্তন বা নিমন্ত্রন খানি তঙাল। শ্রীমতি রাধিকায় প্রান গোবিন্দরে প্রেম সেবা পানার থৌরাঙে যাবতীয় পৎলাম হাবী সাজেয়া বৃন্দাদ্যুতি তুলসীমঞ্জুরী দ্বিয়গিরাং মাতলতা নন্দগ্রামে শ্রীকৃষ্ণরাং প্রভুর চরনে নিবেদন করিয়া মাতিয়, হে প্রভু, আমি যাবত নিবাসী শ্রীমতি রাধার রাধা কুন্ড ও শ্যাম কুন্ডর পারে লীলার থৌরাং করিছে (নৃত্য বারো এলার) এলাল এহাত যৌদেনার কাজে বার্তন আহিসিতা, এতানই বার্তনর তত্ত্বহান। নিমন্ত্রন তিন জাত।&nbsp;</p><p><b>১। বার্তন ২। নিমন্ত্রণ, বারো ৩। আমন্ত্রণ&nbsp;</b></p><p>১। যে আয়োজন করা কর্ম আজি অইতই বুলিয়া বার্তা বাহক দিয়া খবরহান প্রেরণ করানি অর অহানরে <b>বার্তন</b>বুলরাং।&nbsp;</p><p>২। যে আয়োজিত কর্ম আহের কালি অয়তই বুলিয়া নিমন্ত্রন বাহক দ্বারা খবর দেনা অর ঔহানরে <b>নিমন্ত্রন</b>বুলরাং।&nbsp;</p><p>৩। এরে দ্বিয়হানীর উর্ধ্বে দুরেইত দিয়া পেঠেইলে বা পত্রযোগে খবর দিলে উহানরে <b>আমন্ত্রন</b>বুলরাং।</p><p>পদধৌত সেবাত ব্যবহৃত পানি। অউ পানি অতা বার অনুসারে ব্যবহৃত অর।&nbsp; &nbsp;</p><p>যেমন:- রবিবারে ইলে গঙ্গাজল। সোমবারে যমুনার পানি, মঙ্গলবারে গোদাবরী, বুধবারে রাধাকুন্ডর পানি, বৃহস্পতিবারে শ্যামকুন্ডর পানি শুক্রবারে মার্কন্ড পানি। শনিবারে প্রয়াগতীর্থ শ্রীমতি রাধা কুন্ডের পারে পাদধৌত সেবা করিছে। পাদধৌত মন্দির গত হমাদিয়া লমিয়া সাম্বাসার লগে দেখা করিয়া কির্তনহান হমাদিয়া ব্রাক্ষ্মণবৈষ্ণব পন্ডিত ভক্তি করিয়া মন্ডপ গর চারিকোনা ভক্তি করিয়া নিজ আসনে হানি।&nbsp;</p><p><b>»&nbsp;সম্বাসা:</b></p><p>ভগবান বিষ্ণু দেবর্ষী নারদ তথা অন্যান্য মানু আহিতাই দেব-দেবীরে সম্ভাষণ করিয়া বহানির আসন দান করিছে অগরে সম্বাসা বুলরাং। তার কামহান পদধৌত মন্দিরে আহিতারা ভক্ত অতারে তার তার সঠিক স্থানে বহুয়া দেনা বারো প্রেম সম্ভাষণ ঙককরানি, .... গিরকে .....রূপ আশ্রয় করিয়া হরি সংকীর্তনে আহের অহান .... কঠিন পরিচয় হারপিয়া যথাস্থানে বহুয়ানী থক।&nbsp;</p><p><b><span style=""font-size: 1rem;"">»&nbsp;</span>আরাংফাম:</b></p><p>আরাং মানে সেবা হরি-সংকীতনে পিতৃকর্ম, দেবকর্ম দশকর্ম যজ্ঞ, হরি সংকীর্তনে উপস্থিত অজাগুরু উপস্থিত ভাবক বৈষ্ণব হাব্বিরে আরাং সেবা করেছি।&nbsp;</p><p><b><span style=""font-size: 1rem;"">»&nbsp;</span>পঞ্চতত্ত্ব:</b></p><p>পঞ্চতত্ত্ব অহান চৈতন্য, নিত্যানন্দ, অদ্বৈত, শ্রীবাস, গদাধর পন্ডিত এরে পাঁচ গিরে পঞ্চতত্ত্ব বুলরাং। এ পাঁচোগির পথ সংকীর্তনর মূল। এগি উপস্থিত নাইলে সংকীর্তন অকরানি নার।&nbsp;</p><p><b><span style=""font-size: 1rem;"">»&nbsp;</span>মন্ডপে বহানির নিয়ম:&nbsp;</b></p><p style=""text-align: center;"">যাম্যে সেন্যাং বসন্তি হলধর মুখীনাং সংখ্যে চৌষট্টি গন্যা।&nbsp;</p><p style=""text-align: center;"">অন্তে শ্রী মাধবেন্দ্র পুরীগণ সহিতং শ্রেণি বদ্ধ্যা বসন্তি।&nbsp;</p><p style=""text-align: center;"">কোর্বিয্যাং শান্তি পুরী হরি ভজন মপরা ব্রজহরি সহিতং নৌমি সর্ব্বাঙ্গে পদ্মা।&nbsp;</p><p>দক্ষিণে নিত্যা নন্দ স্বরূপ হলধর বলরাম কীর্ত্তন মাপু, অন্তে অর্থ পিছবারাদে মাধবেন্দ্র পুরীসহ ইমা ইন্দল গুরুবর্গ। উত্তর বারাদে কুবেরর লগে শান্তিপুরী অদ্বৈত্য প্রভু। মুং বারাদে ব্রজহরি পদ্মা লক্ষ্মী বহিতারা প্রমাণ স্বরূপ দ্বিতীয় পালার ইসালপা, ডাকুলা পালা, মুং বারাদে বহিতারা সংকীর্তনর ভিতরে দ্বীপকার্য হরিদাস ঠাকুরে করের। তাম্বুল সেবাত স্বরূপ দামুদর,&nbsp; গন্ধচন্দনাদির দায়িত্বে থারগো রামানন্দ অধিকারী। সাম্বাসা বিধি-বিধান থারগো শিবানন্দ পন্ডিত। চরণসেবার দায়িত্বে থারগো কালিদাস। ধূপসৌরভ দ্বায়িত্বে জগদানন্দ গিরক। বান্দারি দ্বায়িত্বে রাঘব পন্ডিত। পরিসর দাঙর ইতই বুলিয়া আরতা লেখানি নাইল। পরবর্তিতে বাকি বিষয় অতা । এতা পারা পৃথিবী এহাত নুঙেই ইয়া থানির কাজে কত আশা কত প্রচেষ্টা, কিন্তু কোনগউ থানা নুয়ারিছি, তবে কর্মে মানু এতা মরিয়াউ জিংতা ইয়া থাইতারা। এহান বাস্তব হান। ধর্মকর্ম প্রথা বিশ্বাস মানুরে একতাবদ্ধ করিয়া হবা মঙ্গলময় পথে সৎ কর্মর মাধ্যমে প্রভুর শ্রীচরণে স্থান লাভ করিক। লমিতেগা হাব্বীর মঙ্গল কামনা করিয়া আজিকার মতো এহাত বিদায় নিলোগা।</p><p><b>»&nbsp;ভান্ডারী :&nbsp;</b></p><p>ধর্মজ্ঞ, ভক্তি আচারী কর্মজ্ঞ মৃদু ভাষীত তিক না সউয়ানি নিরপেক্ষ জন আগরে ভান্ডারীগো দেনা থকর। এ দায়িত্ব এহান দাঙর দায়িত্ব আহান। ভান্ডারিগ যোগ্য নাইলে সম্পূর্ণ কর্ম হান পানি ইয়া জিতইগা ভান্ডারে ঘট আগ বহিয়া প্রদীপ জ্বালিয়া যত সময় আয়োজন লম নাইছে তত সময় পেয়া প্রদীপগো থানা লাগতই।&nbsp;</p><p><b><span style=""font-size: 1rem;"">»&nbsp;</span>রন্ধনশালা:</b></p><p>শ্রীমতি রাধাই ভগবান শ্রীকৃষ্ণরে মহারাজ যুথিষ্ঠির রাজস্থয় যজ্ঞত ভীম ভল্লব পূজারীরে হিজিয়া যত মুনি ঋষি রাজা গুরু পন্ডিত আসিরে ভোজন করুয়াছে। রন্ধনশালা আগ লেপিয়া শুদ্ধ করিয়া অগ্নিদেব গিরকরে আহবান করিয়া পূজা করিয়া দারু জ্বালানি লাগের এহানরে লেইরাং পূজা বুলরাং।&nbsp;</p><p><b><span style=""font-size: 1rem;"">»&nbsp;</span>সংকীর্তন মাপু:</b></p><p>হরি সংকীর্তন মন্ডপে মূল পদ আহান আছে অহান পরিচালনার সম্পূর্ণ দায়িত্ব তার হান। সংকীর্তন যাবতীয় প্রক্রিয়া জোগার আদেশ নির্দেশ ভুলক্রটি হাবি সুবিধা অসুবিধা প্রধানর মাধ্যমে পরিচালিত অর। কাদাত পন্ডিত মন্ডলির মাধ্যমে যুক্তি পরামর্শ করিয়া ভুলক্রটি সমাধান অর।&nbsp;</p><p><b><span style=""font-size: 1rem;"">»&nbsp;</span>রাগ সঞ্চার কী?</b></p><p>রাগ অর্থ প্রভুর অঙ্গঁ নিরুপন। সঞ্চার অর্থ পূণ্য প্রতিষ্ঠা করানি বুঝার। সংকীর্তনে উপস্থিত হাবিরে মনহান দিয়া রাগ অকরতারা। এসময়ে যেগো যে অবস্থায় আসি অতা অসাদে থানি লাগের। বেড়াহান দেনা, নাইলে প্রভু অঙ্গঁ হানীর সম্ভাবনা অইতেপারে। এহানই রাগ সঞ্চার।&nbsp;</p><p><b><span style=""font-size: 1rem;"">»&nbsp;</span>লেই চন্দন:</b>&nbsp; লেই মানে ফুল, চন্দন মানে স্বেত চন্দন। গোপীর পদধুলী শ্রীবাস অঙ্গনে হরি সংকীর্তনে নিমন্ত্রিত&nbsp; বৈষ্ণব আগমনে অর্ভ্যথনা করেছি ঔ ভাব অহানে আমিও প্রেম ভক্তি নিবেদন করিয়া স্বাদরে ভাবর মিল গ্রহণ কররাংতা।&nbsp;</p><div style=""text-align: right;""><b><i>মূল লেখাহানঃ ধনকৃষ্ণ অধিকারী, সহকারী শিক্ষক, কাব্য ব্যাকরণ পুরাণতীর্থ</i></b></div><p></p>",ধর্ম,,নিংশিং চে,,Publish,"নিংশিং চে - ২০২২, ৭ম সংখ্যা",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhyRevjdQ8KzyUNDqO7ovhdNnSxRZNGEDCuWmh8MBiOo4olWUh-NsqNe8CGCBR1QPPgryh1KvFTNAoSO-tg3JCR7YCV865t2ZcpoSPBw44A-iBfWA5BIyt3zI9X5PyreWUbh6RhMTh8KBBeCJJ_KLd0y3-zL8P2wWwNK4ACCcAB0lC5M27yIPQpQyXXc3s/s1536/Boishnab-Sangkirtan.png,,,মণিপুরী সংকীর্তন,শ্রীকৃষ্ণর সংকীর্তনে মেংসেলহার সাদে মনহান মার্জিত অর। মেনছেল অহান হাদ্দিন না মুছলে নিজর সাতহান না দেখরাং অসাদে শ্রীকৃষ্ণর সংকীর্তনে মেংসেলহার সাদে মনহান মার্জিত অর। সংসারের হিন দুঃখ হাবী জ্বিগনো পুরিয়া ছালিগ করেদের। মানুর যাবতীয় হিন দুঃখ হাব্বি কালকরেদের।,no,no,no,2025-08-11
